IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC13,IC14,IC15,IC16,IC17,IC18,IC19,Response
0.5257792562837446,-2.1262010406955993,-1.3953509430213709,-2.0580716143013214,-0.08917054237492583,0.4302042577070862,0.3250414377664591,-0.15011106283391148,-0.11654531335874607,0.4635014115296512,0.9741220417890613,-0.32540474529922797,0.49447284807313796,-1.0553943135060062,-0.6097269704991604,0.9187543656050807,-0.12563074785717215,0.7297104929832791,-0.3978592552605393,1
0.33861209663581504,0.25212049604291337,-0.10078285050206598,1.1032966770396606,-0.2527523210883806,0.1793749767902101,0.1940312295977713,-0.0749841147782105,-0.09217372352866947,0.07404005679354733,-0.1574353267120493,-0.1708722141929105,0.8374306207547175,-0.488144607235744,0.27794527990717594,-0.7636764491244666,0.15165746153514997,-0.37357590007613517,-0.13564316824493017,0
0.17920299190153152,-0.3385079076173004,-0.07929926777483091,1.09397112327703,-0.3056370709401687,0.12936767300019306,0.299003337886126,-0.13330798425777718,-0.11822341378431314,0.19500863173844415,-0.003742825422510981,-0.17123056324716515,-0.16753520844190828,0.10786028323473183,-1.3130017958864424,1.0110228414934512,-0.8902745188759396,0.03848492816252237,-0.07043459482088973,0
0.9525769250941465,0.5880319239762332,0.118980813448455,-0.2876875570162429,-0.32352008647060104,0.6945319894575035,0.17647570961039488,-0.23015587569780505,-0.12873082147792783,0.10318161199707962,1.161565125875199,-0.1900871019142926,-0.453059573931129,0.7308881288678225,0.09099963410803481,-0.6809615401925387,0.4003835617801589,-2.7034097905583434,-0.3093386255174524,0
0.6103824415845271,1.854816698446439,0.12339679182867015,-0.8100730249014493,-0.3095578889154882,0.0679986003656584,0.27156960514496126,-0.06442035528420693,-0.07216319574621526,0.1555632115033256,-0.980667682647089,-0.18305079999287457,-2.060441387872166,0.06246508909017304,1.649269569294609,1.2487461340049677,0.04405109781758602,-0.016774850210777063,-0.15224712490960057,0
-0.20667812085169723,2.4943751853114247,-0.1886381907266848,1.2615570435799401,3.40335645690937,0.3319154063394434,0.27706063427647487,-0.02854535502438982,9.404921735028072,0.20663819901224775,2.288109712762591,0.20263405182644287,-2.1691110790162083,-0.41017366648835357,-0.6920527845251501,1.3406526200305533,0.37098323895388907,-1.5659187873911136,-0.6614162912892273,1
-0.3644015655381037,0.8739002010355568,-0.12284786059154477,-0.009918592706369434,2.8349537677268435,-1.2584853222622816,1.586556031441251,8.974279141903,-0.14911873354480204,-3.3756832460018122,0.19655736692525122,-3.4293080227390464,0.48029357565876674,-1.740701366348572,0.12042928964681728,0.27069004695120563,-0.09215832634844108,-0.26589328883651303,0.9318457057359332,1
-1.7399812463158955,-0.18533133637938398,0.2319027277138621,-1.2415986297624773,-0.26638963544187966,-0.11659837302158409,0.23707271239394184,-0.16232921712367324,-0.10325424706991547,0.15647756064076698,-0.3094333282151298,-0.3100902526231167,0.2589879765501904,1.1416922865093289,0.4708488324764075,1.1254007094177403,1.0097022699397746,0.022011943813598618,1.7391383050944313,0
0.5837245059142104,2.1304354495592275,-0.3974211788054713,-0.9596070080258827,-0.20163625817693706,-0.8342328280982145,0.17344529273337242,-0.1047859014940658,-0.12133273792833989,0.04337344686371317,-0.28107194532083607,-0.19378504924291545,1.4355235619291673,0.15734118880264764,1.907283682089031,-0.8630528874134966,0.9416650474173895,-0.24489849649723053,0.47933889864386836,0
-1.5766185645775193,0.04384323352079261,2.201794721269288,0.26366407616936904,-0.7611085467842732,0.04371052314576284,-4.347223900791545,-0.05861002135759653,-0.057918447076746364,-2.075658435032184,0.036610677430508026,-0.9827693987241687,-0.5281274765902177,-0.36311281630542974,-0.3724013303222352,-0.10094789364027952,0.03652543221969002,0.1356470541982581,-0.0533957283020812,0
0.8127106518065159,-1.8700690450033786,-0.2426459214660273,-0.8344956769839034,-0.32712887661668577,0.1885952150557889,0.31066482842819526,-0.10112602873813539,-0.058198698005713353,0.0063247509404347054,-0.822543531963282,-0.201163920847469,-1.1731409865069975,0.9138234453696925,0.3543826524642594,-0.6139032367560731,-0.02330011172448307,0.5903382279149766,-2.279360047496818,0
0.0056306725307524955,-0.4068760796631164,0.27433858488704854,0.9304637920156817,-0.3305520069676533,0.056787725222365616,0.23265213709646743,-0.2167791664473867,-0.1362297279429871,0.23835416808557103,0.5235740252719525,-0.20406863165172195,-0.35353574911821284,0.6487164085776892,-1.7496269609237236,0.9265709562536586,-0.6935251674330398,0.6993844660084537,0.43301168219935415,0
0.4848703214100994,0.18732708251205496,-0.17121703228386778,1.0424962518079,-0.2839102636265042,0.2808642481502419,0.2824634809179381,-0.015306134989184195,-0.11096590515457325,0.02197861190068949,-0.3873982515449052,-0.23882333670836667,0.48977461444043124,-0.13043312339482604,0.6762268165702916,0.998586572788778,0.12494608206798337,-0.32937026734827435,-0.014678491640204171,0
0.22462905914832218,0.015754615161042214,0.006416140221024936,0.22100806600106357,-0.23795050127705947,-0.4849099341544755,0.2927050697515736,-0.10948893736404307,-0.1274002193983493,0.1378192842090424,-1.680611180887539,-0.14096559570800676,0.0205851254827895,0.20385865447551713,-0.6072498827053571,0.6105495811637779,-0.208005834111559,0.8117500868688065,2.0895798827285117,0
1.0320059318739585,0.13103878657044463,0.5426538910466908,-0.5375303031195359,-0.22325008743886224,0.24343902218150068,0.32919625905731004,-0.05145581679715172,-0.15012710018048453,-0.01606486790377656,1.0335049677822243,-0.2517921673926756,1.0027459359081077,0.10428948155452272,0.13629897071608893,1.023092551169205,0.3757972603199618,-2.8400300223839516,1.4859484223105026,0
0.06725908813473151,-0.24699209405999425,-0.06389217081597769,1.1532296589066284,-0.27100657643772647,-0.5196693542263263,0.19885068846029286,-0.16062802242095478,-0.12342189604253358,0.19390907868995308,1.2906932212901123,-0.23658215804406876,0.13339362640349237,-0.08362137643519127,1.0419436648072948,-2.7820338758136667,-0.2283303928846316,0.9532892770221191,-0.4421907140417383,0
1.220930621966181,0.3716638476241746,0.1403551026480661,-0.8370207792182685,-0.29226193317687726,0.4684098307284801,0.21217912690068966,-0.18280815730522051,-0.12107507604137688,0.1504350798888269,-1.051902682728083,-0.22218519007531767,0.9209629334511101,-0.3215690463272182,-0.5458405601282335,-0.8631439258296412,-0.47010036305352904,-1.63634776138569,-0.19560483462108633,0
0.00846638840888865,-0.4146765704305802,0.25889290982066415,0.7430808309644282,-0.3027605499920178,0.1467624079135704,0.21395397029002944,-0.22038960472642086,-0.13604002035370172,0.2921323187728444,0.45013687658876755,-0.21602995471414657,-0.149180648044627,0.7449933081296547,-0.47914119742945954,0.9442889579266173,-1.0861135487144624,-0.3366452781317683,0.992242074403821,0
0.9279226331346793,-0.6037348648073689,0.4105803927557486,-1.1636392629273582,-0.26324654338413844,-0.30195459054694845,0.2190814209707267,-0.2230536434500123,-0.13389259611405432,0.2910421743496359,0.4779158176479861,-0.27572307801557694,-0.2936346839943163,0.7977264104860836,-0.9838483409197446,-0.9676982975244354,-0.09262917741628157,1.5087835607929,0.5876788097021667,0
0.07399699724414235,0.19577334054024906,0.133443560671466,1.701177671385961,-0.3102882447073042,0.09137922902190015,0.19185368883235454,-0.19009830605519817,-0.12718381920839245,0.24407763377325659,2.385522211785859,-0.1946911154437493,-0.2111737037052116,0.4738206012366549,-0.1993718601697948,1.2065374205000408,-0.19771889487324298,-0.12326563736941923,-0.7845299951163919,0
1.318370390510584,0.3413397855887972,0.044717206660918184,-1.4135085506980247,-0.29157685723489735,0.29946284965332076,0.3059837318604306,-0.1464895816370473,-0.1227944603108004,0.15678064848271656,0.3050940591575263,-0.2410702174997389,0.45864531437506456,1.218249671091277,-1.458997520435913,-0.7725800802648004,0.27408249554815195,1.214095471619313,-0.7124981116570508,0
0.5295168171615794,0.045818012763147134,0.018043017526272218,0.18716957310405974,-0.3020634308729658,0.18255444833170656,0.3440726761671236,-0.16269090763825209,-0.15524268571414365,0.18899293125459646,1.4614351303645616,-0.2175999291571098,-0.27548604804833754,0.5313252476708682,-1.4447877442885262,0.9829903830613593,0.39386655438414553,0.6832331201121411,0.7017633082603694,0
0.10244923947046604,-0.24315820443365083,-0.08356910708210155,0.8177230101866706,-0.33246421578327734,0.3585957168286532,0.169603428661276,-0.2103345303832509,-0.10369809603472166,0.2746166720894314,-0.10886861907806766,-0.2102767719778132,-0.04353085332950562,0.40738323669707704,-0.8964243375253247,0.9883841055259636,1.214867079138287,-0.6720922276879044,-0.45051326822985893,0
0.26898331485915067,0.22090925412074572,1.08501588671189,1.0729026127353107,-0.3008899334658189,0.15638931743639745,0.25719818942100586,-0.13700577530144567,-0.11502724906288805,0.25312714245656776,0.013152832175902424,-0.1731707529449199,-0.23050643850297617,-0.629255936225742,-0.8494707196891113,1.0338591129146184,-1.3363231305033252,-0.5818247560801925,-0.6203823616459572,0
0.6282288785432475,-0.5665878207638136,0.2518428703936358,-0.9709029026943715,-0.3133661107716401,0.1882880834199838,0.22090870045236374,-0.23559238809035307,-0.12545804689652448,0.27521760880657997,-0.18684488898142995,-0.3080812032155882,-0.4520861127069166,1.1424263743955139,-0.24555512373418897,-0.8847798696722972,0.4212958612585672,0.7819635433577476,0.4389615292213948,0
0.08959495528347415,-0.5503243656400842,0.1535161856056065,0.6231636893622196,-0.2856140575230591,-0.43309476491741117,0.1836363863796989,-0.22939490135481033,-0.15340464558248662,0.26233191497381775,1.4889655714380163,-0.2517255019507086,-0.258330018719388,0.7423171778587255,-0.9901787853337983,-1.0985119050977235,0.2973178325309531,0.5751818620700264,0.7627037918989372,0
-0.4969305216971446,0.6630457846818425,-0.4318909210320276,-0.09888960505485572,-0.21965689103860742,0.2228703430957176,0.08517851928965957,-0.15628241787810984,-0.09590351339609322,0.216899962704922,-1.2370435400114217,-0.2089517409544446,0.6662728095538963,-0.652387731039317,0.15721020610209419,-1.0434735665392971,0.23149136933183623,0.3001090061572887,0.3880359227769567,0
-4.123149392408958,-4.055383938682631,-3.5305539623382507,0.18209444586697404,-0.2191842881734089,2.189830661608224,0.3530708269970759,-0.08397707281711786,-0.09111128666554674,-0.08480348435002309,0.7344443862878965,-0.2470587722614721,-0.8884258695197972,0.05245309999952636,0.6758453074989567,-1.1327305285297873,0.06752951035979134,-5.016566642763082,-0.20457519244638744,0
1.2157014674771738,0.6132367569267997,0.8464992854502338,0.3397097992950117,3.1427786399615396,-0.9157537107087149,-4.1188390582154755,-0.19163449180535588,-0.076239407497757,-1.3646656259180516,-0.9986704831353894,-0.9428668552241454,-0.39868634743979803,1.665759146824741,-1.3869630053522801,-0.4318899424830709,0.7279480462589316,-0.01098162668311574,0.345730566768355,1
-0.02680920708912904,-1.3085163457251048,0.4211201477653338,-0.09571680871800738,-0.2866776099640337,-0.2267041685010675,0.17639430361048056,-0.2517175006166444,-0.11996657373837197,0.29144564723524985,-1.481130612375325,-0.3100388845614278,-0.05173096639234598,1.0669240093022556,1.1726499411642772,-1.1268106495730588,-0.2255505364097286,-0.6121954092726319,0.339960057115414,0
0.30359561618818515,0.52839909965046,0.06279306098015004,0.8377536234338447,-0.25515163169594635,-0.33831821376072246,0.3039648015043174,-0.03492295596741764,-0.14941070167302675,0.0602912075352964,0.5546162171108976,-0.2306764955135337,-0.22583166445227357,-0.249570261047252,0.15986472646422276,0.7811094175729394,-0.9356112012309507,-0.4340400314906336,1.6786301489542375,0
0.4848703214100994,0.18732708251205496,-0.17121703228386778,1.0424962518079,-0.2839102636265042,0.2808642481502419,0.2824634809179381,-0.015306134989184195,-0.11096590515457325,0.02197861190068949,-0.3873982515449052,-0.23882333670836667,0.48977461444043124,-0.13043312339482604,0.6762268165702916,0.998586572788778,0.12494608206798337,-0.32937026734827435,-0.014678491640204171,0
1.032482530335975,0.6066648388739375,-0.3306812612388454,-0.9914490692028061,-0.24789132628962096,0.26326947391579764,0.2990763344961759,-0.03326380010587188,-0.11739252428454937,-0.03498165475916404,-0.6021538785415206,-0.2526134355436962,0.6118811294722054,0.2986625674079894,0.6307371503990153,-0.8508653425011314,-0.01588406363887899,-0.1829987732544573,0.9486427681940891,0
0.19487973690969584,0.1865414095399245,-0.10617726675987688,1.2154677465282153,-0.2520300155957214,-0.16576191784093064,0.2510833951135279,-0.05819669077995035,-0.09281918180965117,0.1357020493556025,-0.33766407087120887,-0.14721953675797403,0.1338472124078511,-0.13911830635865308,-0.32413300459572336,1.0175543854129194,-0.40242627112512996,0.25251675081658,0.02542975072361554,0
0.1656086244254857,0.9724333197335104,-0.33946985514853045,1.6036961883428338,-0.2835268243776564,-0.019978459748130194,0.2892137415175665,0.0128133105771378,-0.12924376121778872,0.011756140803977383,2.5115861294510213,-0.21131089305407158,0.32960111436416845,-0.27797661858537887,-1.5265153735892925,1.1180153726727626,0.5094153525680414,0.11927623954200059,0.07823803766656157,1
-1.0127210682809957,-0.9296832292821491,-0.21377510664136984,-0.439434364447311,-0.23245490009098627,0.7160724527194748,0.22828362892293194,-0.1735505539665646,-0.1076330577174554,0.27473434011801234,-0.5805657060872742,-0.26070333232913634,0.08228385158087512,-0.7896360458564214,1.08373001556705,-1.0441143478980108,-0.6961600860152809,-0.35869011873237666,0.1162069263168973,0
1.094242384627174,-2.347000012820625,0.9038766504341659,-1.6172903078280445,-0.214520232586692,0.9236715677388473,0.2811768015968465,-0.15763177525801816,-0.17235089173610565,0.14585699412636552,1.4053871087273409,-0.28148018517729423,0.7481254915249753,-4.175473541908727,-0.5002634908399913,0.7994486633759786,0.4481417359313109,1.4696540264470384,1.0191350270066921,0
-0.8289618706887991,-0.09282960340417729,4.92303189739204,-0.48459635156357983,-0.240955072465793,-0.17579993011083003,0.04536569162857282,-0.13725081503428135,-0.08718199234743114,0.09462118280915946,-0.4714482120050611,-0.2050027953632773,1.7561573189487476,-1.7619791845992177,0.21766682695244866,-0.8329654542865205,0.022051333190669473,0.6524682662314617,-1.1442314909118603,0
0.02026976761777281,-0.7353205242878631,-0.05183062173053709,0.38845047267610805,3.5416008484592414,-0.24176419306043473,0.4877242496794412,-0.21571046901300128,-0.13206589644517594,0.2874866981975204,-1.8662127473720986,0.04816030938257906,-0.19377653575536788,0.2632067811183299,-1.5288731474594648,0.5983102481519746,-0.7177614106341633,0.943290838740667,0.6489128705072511,1
0.7569310876595531,-1.5239434230660733,0.14125608027283243,-0.8642488910294535,-0.07769757432886219,0.8756321019244182,0.3037823825498683,0.030817178667540124,-0.11037547829036275,-3.4701065467928935,0.7568445391498642,3.5821312209319323,-0.11129231563516447,1.3271892893527673,-0.3692973421394878,0.8487947664802371,-0.2247373760993509,0.6064174859375233,0.7947379813104468,0
0.5721235913246274,-0.16283354968660324,0.07380511808670698,-0.31348327807879556,3.6565386434627634,-0.05140689861354253,0.3512950306294609,-0.1525641347003606,-0.11451813301221332,0.20385348131322378,-1.6003083687399229,0.0282002601771725,1.0479769002838348,-1.0830205447576575,0.45887621284258095,-1.1314751936521446,0.10879390478047846,-1.1225685873228317,0.919181938244598,0
-1.7060078742673328,-1.012706858832265,-0.03555852627612213,-0.5071175335096253,-0.11585164466325118,-1.4803575821794073,0.24609735388794052,-0.014886711848599774,-0.10608576225237706,0.055393249017779346,-0.006959564541549861,-0.21881983778488853,1.1976690449518692,-1.7673223023967222,-0.6639964799524546,0.5306972672873144,-0.12059621946990316,0.6596871937267214,0.28744825880444813,0
1.0380774348066235,0.3300962717948076,-0.14936483743379975,0.142821539893044,-0.2999144572701719,0.03745147562826359,0.2926819113604928,-0.17917393990253216,-0.13553894831031024,0.22843262545883075,0.6800856592509157,-0.2154045163139816,0.5042272184336692,0.46159900951705396,-1.0345626799657912,1.1035639739334953,-0.1464043224459531,-1.5318567058726638,-0.49881036680888846,1
0.29123260578272087,0.8821691631902117,-0.4504820881817802,-1.333807465867553,3.570647899451809,-0.044165421019183554,0.4852053510213313,-0.12569892578293607,-0.11463339831053333,0.09866132481032741,-0.2201327413595719,-0.032936863234817836,1.425848474609828,0.8855543316419277,-1.4718875868477248,-0.798381280189324,-0.6034731538152345,-0.7474468506299988,-1.0711821128518966,1
0.5063858238069762,0.7099990705494564,-0.2727769977328129,0.00780449700182223,-0.2880259547406651,-0.10850988081528119,0.24820083723937691,-0.02330975307837091,-0.09772033424929036,-0.011155434436086643,-1.7171638281152142,-0.22918966533937965,0.33374737253042613,-0.13503393239707814,-1.2034199923064117,-1.09287353179254,0.2646139636862348,-0.18969716408641885,0.22902044272230718,0
-0.885605816774587,0.2577698763003881,-4.084244599640929,-0.457329156101678,-0.17173312436524313,-1.8373281392762406,0.1658307023264339,-0.06694432270395675,-0.07046387606278501,0.17193153900102248,-0.061813654728383,-0.17316504878143038,-2.3992632696900493,-2.6501819738212284,0.5852287525479137,0.7627258533805307,-0.04283839405023841,0.4107792508911204,0.2453937878522372,0
-0.42445158142537365,0.08385590692988844,2.7619566672358977,-0.34993966448216646,-0.2704987051555789,0.5238348730769943,0.12431420368251851,-0.15356050633712326,-0.10478209776928292,0.2353193019468027,-0.7502783636604033,-0.24550733386898757,0.10950988882829518,-1.0124414620597906,-1.3331766905966622,-1.004513736905504,0.12894789983939542,0.8170600938849144,0.8099074994179711,0
0.3021419283115412,-0.47390736981832715,-0.03981173873706673,-1.3738902187614879,-0.28729933459952417,0.40812495082009026,0.24573436774183083,-0.23484710864647418,-0.13119412998855826,0.24675199272117493,0.10712636752580232,-0.2882098316686344,0.4764439972371004,1.5925226629406075,-1.7418282929658044,-0.8654865337345018,0.15466674266665556,0.21300421766124178,0.5450555176991165,0
0.06345344246120185,-0.19857703277995561,0.08239455685669077,1.1916953156333219,-0.2846781125553638,0.08015409292394976,0.14681789634690617,-0.10852306777803422,-0.0805246620192424,0.17463237072863944,-0.6918125717977814,-0.20592777052529176,-0.11312987284873736,0.26602223676041103,0.04486430408429928,1.0652443204856312,0.1389755913405509,0.06836831525241577,-0.3677146611010142,0
-0.05506591756254898,-1.2417723589693939,0.420479237041683,0.415316609979563,-0.32677177267844154,0.0795922535777061,-3.281733427545162,0.192854735566477,0.006197607239802626,2.6316264159075784,1.0017683387169296,3.6107262477313395,-1.6855187342535773,1.5161578761605283,-0.668438317080744,1.3720045557671026,0.9426200333389122,-0.5033673402032389,0.33108925607055767,0
-0.14748083091061545,-0.10970882938067732,-0.06980869358144152,1.21666439861678,-0.3102604495340209,-0.6075639370782758,0.22414011774776957,-0.13219842965477968,-0.10538456103421949,0.14057276854966055,0.4793133259770248,-0.1932806918721608,-0.4402913355628908,0.05043486610052578,-1.6713662394265052,-1.0486457742550213,0.3084926065850893,0.1317761245482098,-0.9526182821274235,1
1.745814764408329,-2.0849821341572823,2.3212167559272228,-1.509754946504304,-0.352534130354722,2.30184133479296,0.25810916475329054,-0.17244970235668383,-0.11308771652594315,-0.01626705276426761,2.268603808704232,-0.20592518255076525,-0.22186727783228297,-0.13430181073192848,-0.2917936435174127,1.6912129656528625,0.5173195857448202,-0.26361494466516505,-2.5384848227490715,0
0.10407009895660171,0.005313282526041051,-0.1856514069337525,0.7974942316738698,-0.3880887570874282,-0.41277266869781226,0.17345862734295484,-0.10406177568384295,9.397175072999604,0.3223593298378394,0.42770400456331514,-0.08136222689927464,-0.3886431670659364,0.5627811422930625,-0.4862706503561911,0.9835777300658523,0.24201061289969697,0.41095789574108244,-0.9958522533366425,1
-0.25101974623845236,1.2742947697285942,3.9496506977061228,-0.3436345002590206,-0.32381973601755726,-1.2955005967724706,0.014607917852636142,-0.16121359096941248,-0.11062617469663534,0.1697709292811636,-0.09043670406629813,-0.18491299139181286,-1.8421704012131326,-3.4485185245992893,-0.812372203754034,0.7030212985165143,1.0870215087583477,0.3684928748908855,-0.1407660926794311,0
-0.2695502167901371,-0.8671258931708384,-2.9281447770443463,-1.7639838555626466,-0.2406108783809677,-0.8370281915970027,0.2975104464000987,-0.15768215730763838,-0.08066637658716903,0.29017821149616246,0.7494686809201535,-0.3183975045378099,-1.2515913661428835,-1.0965840099254842,0.47001751985742907,1.3106222137841395,-0.2074895939296338,0.15291938374810848,0.4856926955921927,0
0.6245548042062575,0.9138522746778752,0.06341590529596794,-0.6321752886415809,0.0415326374482339,0.27416821377984985,0.6449726807734486,0.009515141698127593,-0.05777390098473689,0.775167074895648,-0.26295726829875393,4.0041809217640125,0.6064494596126011,0.6770787312542957,1.4835668522975478,-0.15856733672542986,0.4291268387564469,0.9893416916105399,-0.9428336955626276,0
-2.0891742624486738,0.21531596970935277,-0.03863209825507202,-0.6742745665575987,-0.1847517304470719,-0.8619914461734727,0.32472587311203,0.008158154830752587,-0.07961214485768361,0.09742545953318608,-0.25659168137955607,-0.30709190740814657,0.47223957143626416,1.1774166108501183,0.2891013078411247,-0.9607467269229474,-0.7886294956849876,0.2576973028131794,0.7012820308459389,0
1.1355812639258616,0.8000766487785433,0.18141277517522247,-1.0146588605700282,-0.3215028547136389,0.455930254945117,0.1712846160619526,-0.22144720977323462,-0.10884372211687972,0.23916200295933646,-0.5233441660576752,-0.24678040341495172,-0.10519547343926677,1.1351104963462977,0.4550106122355701,-0.7357146486367723,0.2445050904292394,0.031004896785124143,-1.1135316467626148,0
1.3343991108756492,1.7651449224267224,1.0820997384834383,-1.334207599833848,3.633276697291206,-1.2973400792808445,0.34833784575509447,-0.17693659116758426,-0.1218282821573578,0.2902297147885009,0.4646708806585082,0.002781271048035331,1.2683594311493518,0.3912674822624272,1.1566751013969965,-0.8715420851214848,-0.06534314398026075,0.6732183603874683,-2.0065858037008324,1
0.8799463496549327,0.31186220145575977,0.10476138947189441,-0.7819015792861601,-0.25784293067783387,-0.05921255051321655,0.17547258323311052,-0.24063357774584673,-0.11994532681125418,0.1935053195128507,-0.7875036182084392,-0.18533588304484683,0.45946326880908517,0.9976702345542094,0.41995110744183206,-1.0003510912030633,0.4641204768931028,-0.8143284411861648,0.005755458076172789,0
0.8557704867765134,0.11796516687512563,0.03988166368730652,-0.3646711244950301,-0.2744532784011165,-0.09209590513743698,0.3177984077364239,-0.19058789859376218,-0.1308908417213602,0.2967105077242351,-0.9968050923398393,-0.21400816224262983,0.005915181562466528,0.9019281384403374,1.5948175383822882,0.8589525302445725,0.43375306168432287,0.9691786341388612,0.02521282913435967,0
0.4430636390796075,-0.2462283740703036,0.08962702994916255,0.7348534416401776,-0.2660172045215829,0.4352858074198604,0.1577434361757789,-0.14673101151164436,-0.10703775611772827,0.1518818260005683,-0.550412799027336,-0.22509288517526482,0.3424292945258307,0.39157650110566977,1.5001039458276888,1.1100481541507599,-0.13686744926028768,-1.4389595605846506,0.5072338435359235,0
0.3521782361966702,0.14470764195814567,-0.09454401325314728,0.7710043053698166,-0.3013231006639162,-0.3179838030928376,0.30028024423699334,-0.12976608585891772,-0.17430676524325373,0.13063121011446738,1.4267503876911467,-0.29276293668264974,0.18696301290462525,0.2441020812454185,-0.17008646590871523,-1.1135196554603777,-0.7191551707626922,0.07263973869796798,0.7368530595010881,0
0.6973195889958015,0.7719616211270245,0.1177074394777733,-0.6337521194081105,0.023674657306068884,-0.4021342936739554,0.7435963090060008,0.13356657530767613,-0.09327399710480036,0.46525811665965483,0.377735959933457,4.044783560141626,0.7819425138265672,0.09919474082726429,-0.059790381257901135,-0.4706542660098029,-0.12541494280517537,0.5463624046087123,-1.5457094104824296,0
0.4413610708189,-0.3894075695543439,0.16032451468423983,0.12417153778098715,-0.24616921825145707,1.93062622642993,0.20250230329807303,-0.1318453953105574,-0.13881495696191923,0.14008355078150175,3.6308563534701968,-0.23751243014277468,-0.23062693652328944,-0.9412196309361877,0.65969149680596,1.5306305130504942,0.1568220153558507,-1.1311164508537885,0.7908405530339023,0
