artist_count,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,key_A,key_A#,key_B,key_C#,key_D,key_D#,key_E,key_F,key_F#,key_G,key_G#,key_NA,mode,cluster
-0.6230716545900549,-0.4471834100169377,0.959481342894692,0.5355618154716693,0.8899179985452385,-0.848947097514011,-0.1881319963344996,0.93308249943187,-0.7197609213777119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
-0.6230716545900549,-1.017734212120382,-0.68177639958436,-0.6575364884226388,-0.3795900850591426,-0.848947097514011,-0.1881319963344996,-0.2344574604677815,-0.7197609213777119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
-0.6230716545900549,-1.2316907629091736,-0.7501621388543205,0.2798978932086032,-0.5609483827169113,0.3056791104649422,-0.1881319963344996,0.3493125194820442,0.0876930610507277,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-0.6230716545900549,-0.5185022602798682,-0.408233442504518,-0.1888192976070178,0.2249375738000864,-1.0413847988438365,-0.1881319963344996,-0.3803999554552379,-0.7197609213777119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.4972817167765908,0.3016645177438329,0.275623950195087,-1.168864332948771,-1.0445705098042946,-1.0028972585778717,-0.1881319963344996,0.6411975094569571,-0.1141704345563821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2.7379884595098822,0.052048541823576,0.8227098643547711,1.1747216211293343,1.192181827974853,-0.9644097183119064,-0.1881319963344996,-0.9641699354050636,-0.5178974257706019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
1.6176350881432364,0.2660050926123676,0.275623950195087,1.1321109674188232,-1.467739871005755,0.7290420533905584,-0.1881319963344996,-0.8182274404176072,3.519372486371596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.4972817167765908,0.2660050926123676,-0.271461963964597,-0.6575364884226388,-1.8304564663212923,1.883668261369512,-0.1881319963344996,1.2249674894067828,-0.1141704345563821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
0.4972817167765908,0.1946862423494371,1.0278670821646525,-0.4018725661595728,0.6481069350015468,-0.8104595572480459,-0.1881319963344996,3.2681624192311727,-0.416965677967047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
-0.6230716545900549,0.4443022182696939,0.959481342894692,1.9417133879185324,0.7690124667733926,1.8451807211035465,-0.1881319963344996,1.2249674894067828,-0.7197609213777119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
-0.6230716545900549,0.8365558947158119,-0.7501621388543205,-1.296696294080304,-1.2259288074620631,1.7682056405716162,-0.1881319963344996,-0.5263424504426943,-0.8206926691812668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
-0.6230716545900549,0.7652370444528813,0.412395428735008,0.6207831228926913,0.9503707644311614,0.6520669728586282,-0.1881319963344996,-0.6722849454301508,0.1886248088542826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
-0.6230716545900549,0.5512804936640898,-1.092090835204123,-0.8279791032646828,-0.6818539144887571,-0.3870966143224297,-0.1881319963344996,0.93308249943187,-0.416965677967047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
1.6176350881432364,-1.2316907629091736,0.0704667323852055,-1.467138908922348,0.4062958714578552,-0.4640716948543599,-0.1881319963344996,-0.5263424504426943,-0.5178974257706019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
6.099048573609819,2.976121402603728,-0.6133906603143995,1.3451642359713782,-1.1654760415761405,0.3441666507309073,-0.1881319963344996,-0.5263424504426943,-0.2151021823599371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
-0.6230716545900549,0.1233673920865065,0.959481342894692,0.3225085469191142,1.5548984232903904,-0.848947097514011,-0.1881319963344996,1.297938736900511,-0.7197609213777119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
-0.6230716545900549,2.1559546245800267,-0.1346904854246759,1.5582175045239333,0.4667486373437781,0.3441666507309073,1.477466606913605,0.1303987770008595,-0.7197609213777119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
0.4972817167765908,-0.090589158702285,0.7543241250848106,-1.97846675344848,-2.072267529864984,-0.2331464532585692,-0.1881319963344996,-0.3803999554552379,-0.5178974257706019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.4972817167765908,0.6582587690584856,1.7117244748642575,0.6207831228926913,-0.3795900850591426,-0.3101215337904995,-0.1881319963344996,-0.745256192923879,1.399805782496942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
-0.6230716545900549,0.0163891166921107,-1.502405270823886,-1.637581523764392,-0.6214011486028342,1.652743019773721,-0.1881319963344996,-0.6722849454301508,-0.6188291735741569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
-0.6230716545900549,-0.4471834100169377,1.0278670821646525,0.6633937766032023,0.2853903396860094,-1.0413847988438365,-0.1881319963344996,-0.0155437179865968,-0.6188291735741569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
-0.6230716545900549,-0.1975674340966808,-0.271461963964597,-0.955811064396216,-0.8027594462606029,0.6135794325926631,-0.1881319963344996,0.4952550144695006,-0.6188291735741569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.4972817167765908,-0.7681182362001251,0.4807811680049685,-0.3592619124490618,0.2853903396860094,-0.5795343156522552,-0.1881319963344996,-0.4533712029489661,-0.316033930163492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
-0.6230716545900549,0.6225993439270203,-0.545004921044439,0.9190576988662684,-1.1654760415761405,0.6520669728586282,-0.1881319963344996,1.1519962419130545,-0.7197609213777119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
-0.6230716545900549,0.7295776193214161,-0.7501621388543205,-0.5297045272911058,-0.5609483827169113,-0.502559235120325,-0.1881319963344996,-0.5263424504426943,0.2895565566578376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
0.4972817167765908,0.4799616434011592,0.6859383858148501,1.3025535822608674,-2.072267529864984,2.6149315264228483,-0.1881319963344996,-0.3803999554552379,-0.5178974257706019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
-0.6230716545900549,0.8008964695843467,-1.775948227903728,0.5781724691821802,1.4339928915185447,-1.0413847988438365,-0.1881319963344996,0.5682262619632289,-0.5178974257706019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
-0.6230716545900549,-1.5169661639608958,-1.0237050959341625,0.2372872394980922,-0.9841177439183716,2.2685436640291625,-0.1881319963344996,-0.2344574604677815,2.9137819995502663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0
-0.6230716545900549,-1.160371912646243,0.412395428735008,-0.8705897569751938,-1.1654760415761405,2.2300561237631977,2.667179894947965,-0.5263424504426943,-0.7197609213777119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0.4972817167765908,-1.0890530623833126,0.959481342894692,-0.1462086438965067,0.3458431055719322,-0.5410467753862901,-0.1881319963344996,-0.2344574604677815,-0.316033930163492,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
-0.6230716545900549,0.5512804936640898,0.2072382109251265,-0.8705897569751938,-1.2259288074620631,2.1915685834972325,-0.1881319963344996,-0.6722849454301508,2.9137819995502663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.4972817167765908,-0.2688862843596113,1.9168816926741392,-0.3592619124490618,0.2853903396860094,0.7675295936565235,-0.1881319963344996,-0.6722849454301508,2.1063280171218266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
