IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC13,IC14,IC15,IC16,IC17,IC18,IC19,IC20,Response,cluster
-0.0386589078744935,-0.5341991117926844,0.1106865323071016,-0.1140304674141833,-0.301898020819939,-0.1051862108503129,0.0259169580243885,-1.1249207883797734,0.8058884962610653,-0.1382341784249767,-1.0269217170581884,0.0707254034411419,-0.1585195296026898,0.1975485607663968,-1.3219977237034406,-0.1383907983680657,0.2487380498447055,0.2276449999346431,0.0815450124166125,-0.7852471268642431,0,1
0.1293516773206161,-0.3319273162092753,0.1377062384704533,1.2461506725097111,-0.3213990212762722,-2.4781461437049153,0.2871735533133033,0.2108357383173331,-0.8385817236813512,-0.0055081204407371,0.628102523481081,-1.0178677400228509,-0.1986001953367359,0.2192321262434206,0.1694274053190498,1.3524267808996593,0.1385449843597755,0.5576008687838284,-0.1959850386340797,0.3205681744731406,0,1
-0.1391710155927849,-0.4646916306081062,0.0751470523130422,-0.9523976300704148,-0.2776197704303159,0.1735351063959982,0.0238963312341203,0.8423065352919948,0.4488527767657957,-0.1580048724583789,-1.300360396520772,0.6416296519030154,-0.0981606289310818,0.2363740608190503,1.6912371418118564,2.6716248934952183,0.2791549096586488,0.114874471800181,-0.2428560801713493,0.0806377740703926,0,1
-0.0397481354120011,0.244261575076479,-9.395287270257096,2.455527301649295,3.4611520913983176,-1.421919951144878,0.6614609075814006,-0.8533718615157587,0.5223511277160836,-0.167243360130168,-1.425069432682483,1.4772279868985592,-0.0645285918423014,-0.1274336421088218,-0.6901342126021819,2.9468109846399084,0.3252729282815616,0.496406983725043,-0.051254199447287,0.3854676584873923,1,1
0.1913210625232929,1.6471077129522695,0.1534108948764865,0.3244203615681554,2.825807663136635,-0.2781049237999937,-0.8653823358159717,0.4319646344707306,0.7343019041739247,3.744360486699855,-0.3190775971235182,0.9538422538585232,8.906357634250128,3.50267789907905,0.0574185082270046,-0.0523636626015395,0.2487811329093634,-1.175035530818921,-0.9135161094758032,-0.1303915428499862,1,1
-0.5924343590393618,0.3546192856370619,0.1100611758341716,-0.1969385038103918,-0.269744331406261,0.1205612816169603,-1.663981209143928,1.2226438210842334,-1.3503476842237732,-0.0338175298618838,-1.0624427423225162,0.2170121336405897,-0.1248730926918173,0.314045265465327,0.4765121253881921,-0.5500978478424781,0.3586756850612231,-0.1717667371195431,1.7431880358241978,0.9014888183178996,0,1
0.5546418415072591,2.085099566218325,0.1278320025384007,-0.1581171062176582,-0.2092853319810172,0.0142990846759725,-0.6031706190165236,0.8817739709395365,0.2026702068971383,-0.0065981981097124,0.8480951012001822,-1.2493936795789289,-0.1231111450792361,0.1923133147472579,1.9018980078060903,1.1179141272404176,0.1476581037865117,-0.8301875299985809,0.0244283570294871,0.8749723083799089,0,1
-2.233205426853199,0.4550351394655604,0.0601676282282348,0.2324200749175015,-0.779745597181723,0.1916963928338066,0.2233375365766808,0.152208754968245,-1.1503940240811312,0.740967577076066,0.0033203775958351,1.423288129940316,-0.0507922578905581,0.5436008258263729,-0.3679225633276465,-0.2414451707949933,-4.769605575988529,-4.399106339956752e-05,-0.0407267195934515,-0.0498976388094784,0,1
0.2163484024215615,-2.6234791765263723,0.0453575015905653,-1.1645047422624746,-0.3426676979275587,0.3956365755529835,2.1794315860122713,0.5720491090516793,0.6076711163445191,0.0045407148977326,0.6313638170750451,-0.4716934400908658,-0.1074369881019199,0.2367568546103614,0.3859361759449533,-0.3767878243162887,0.1885565185816458,0.1256375309561854,0.2632882758654355,0.1119717162027303,0,1
-0.2100648277726835,-0.6029952730339968,0.1395357391152682,0.6008422822402678,-0.3221014959345847,0.7324119513579037,-0.3806287850090701,-1.0377252602914029,-0.881171516893465,-0.0875513360150417,-0.886004222458519,-0.0313676224556661,-0.1692520413426883,0.2328945043827886,-1.7253166744678503,-0.0546381556512276,0.2801397359068951,-0.0809609258695009,0.2657235550469121,-0.7645642921965774,0,1
0.1764642243846897,0.2857981767546171,0.1047888189089737,-0.4483723278431967,-0.282404968001495,-0.3925246736324559,-0.0486216793437372,-1.075241066314964,0.8826751538195932,0.0246224625894761,-1.0305888572729711,-0.3319245401190552,-0.0485034972345157,0.2537483874882287,0.6669950915977589,-0.0159733843902594,0.1753894512125728,0.3707748219521168,-0.2110328048459254,0.2156455410211392,0,1
-0.1023569038072047,-0.1587100783295695,0.1203486488316769,-1.7652046552288456,-0.2383232833270178,0.6959139772538477,-2.1874892973769287,-0.3551972228783137,0.7070226211673944,-0.0879861802891332,-0.6089662716327876,0.0225479723074408,-0.1404104308269647,0.1555181916132262,-0.613969875769187,-0.0118831275193986,0.2302369809094388,-0.3701157685718971,0.1394972601453644,-0.1081588264752621,0,1
-0.4138723610652593,0.1610366713286684,0.1419081475099033,0.8772067063906103,-0.2478684842169604,-2.848592256373811,-1.619838128208701,0.4487403510954873,1.0394813639316791,0.0370621810841484,-1.1133055478191445,-1.5150073232411476,-0.1042565598664188,0.25284736348833,0.1675412071136823,-0.0108613965421819,0.1644309884266625,0.3397049314808275,-0.4890485327703014,0.4984959432204144,0,1
-0.0382766931919859,-0.1344727500577655,0.1156186546576239,1.221566676512402,-0.2680225432507539,0.7789221393627873,0.4519428495968468,-1.1478108799580322,0.7677519579399338,-0.1249073162613468,2.8025649116709928,0.1293049274078703,-0.1719205313429445,0.2594282409030962,1.0018073901172058,-0.3641607075418137,0.1332346993809435,-0.459107627135304,-0.0259158375447428,-0.1771492834004257,0,1
0.1368909644852963,0.4792291425857019,0.1186462327136496,-1.142074660840025,-0.315329351126585,-1.5782046203586408,0.0688229089393215,0.7069915070655627,0.5602945929008799,-0.1138037929400348,0.7947805965212579,-1.3581632059333455,-0.2107016496717997,0.2298867113356971,-0.5210588241020444,0.287597416693422,0.1387506940145108,0.5035971773824429,-0.9256603239753484,-0.4140773978997166,0,1
-0.1981808262029612,-0.4541555751138581,0.1394229175848244,0.5316110775231399,-0.2972916988034706,-0.2850269153335972,-0.9413011095410296,-0.8543906722975164,-0.9170986081382498,-0.144860021019287,-0.9175608044262342,-0.2230598074894621,-0.1744252311618244,0.2394244801000774,-0.4465124933614309,-0.101901885539391,0.2732624188746281,0.0263132439813436,0.342181740900048,-1.157572408004792,0,1
-0.0653330185282099,-1.106247772987702,0.1365404105992191,0.4688826300468895,-0.2764038174901909,1.6178410749591392,-0.6088519085068121,0.85276359190777,-1.0580347016387486,-0.1565745714961589,1.033898313361383,-0.9608171717186512,-0.1631475304611478,0.3049308434640063,-0.9326380791690712,0.0150544695072789,0.2804285261549475,-0.5751870289117498,-0.2320886803906449,-0.1895190575892011,0,1
0.0096736270724929,-0.0369847958451246,0.135236849354795,2.567914631530529,-0.2901799175018381,0.0144635581272688,0.890735126237603,-1.6837659098003872,-1.0275191177420302,-0.084508528820473,-1.1774512566182356,-0.0839595814408858,-0.1320108651683162,0.2286691885893571,-0.1774288225087872,0.348607157222144,0.2723315025472481,-0.0951292525704824,0.1198985935300266,-0.3298778786275312,0,1
0.1499421390796097,-0.5570055280685994,0.1186945755141704,0.1562404202619482,-0.3169720218808837,1.3339575964395824,0.5264351948222294,1.050433516474229,0.2867127337734989,-0.0974182856898001,0.7802236236473646,-1.9653020371875,-0.1477122482916523,0.2601041665856295,-1.4178129983014272,0.6045376856304534,0.2117150459041851,0.1681006658288037,0.1752331491997058,0.30075753646478,0,1
-0.0421250976073112,-0.7343644377594325,0.1499496790251573,1.365656859598387,-0.3014474080484254,0.6511924772172276,-0.7749499748927612,-0.2987461379953141,0.5518949669375043,-0.1242854614879932,-0.9806321566045528,-0.4387337651006736,-0.1770449393253317,0.2495874255843717,-1.4300496114956984,0.2816369425351395,0.302038831688625,0.1838475477866996,0.1536273786200633,0.4621088515371013,0,1
0.2115170754537452,-0.0991379682440823,0.111408843518043,0.0058775826722777,-0.3247647162829072,-0.5794740244370276,0.510134609553943,-0.8732325645069892,-1.0665956355051005,-0.1402115304098161,-0.974547162862457,-0.2141539170226672,-0.1624674224271734,0.2337148763720367,-0.8634756675547084,0.0669912156636211,0.2509684691559843,0.2237042899940995,0.1051685853078093,1.128023699885964,0,1
-1.0680745099687172,-0.0400659491648359,0.107724234037621,-0.0483433305312266,-0.2941528996721197,-0.6544739643700556,0.5851440952046305,-0.995485144233889,0.834925886159985,-0.1941273480978053,-1.0953432657587654,0.20047122728751,-0.1726276678083521,0.1980162648826752,-0.8555400998136249,0.2826597131071108,0.2226653314482561,0.2534929353749008,-0.7916185823509112,-1.2454388931273306,0,1
-0.0625548252208468,-1.138565248870752,0.1279904084853649,-0.1994569179681562,-0.3222870174337004,0.883002836953753,-0.4658534939395054,0.6765255647546015,-1.0502728928311558,-0.1473747234031707,0.9327727033667624,-0.8542654227288573,-0.1820695568589789,0.3357048560023872,-0.1875099704872206,0.1923261097784964,0.2505260682996308,-0.0355762065266605,0.2464989614728769,0.348647894853481,0,1
-0.0720922006839424,-0.6615562666167295,0.1570446054718113,1.560023214007088,-0.2821252284173708,0.5828602033916789,-0.6951359007090514,-0.7395767821463054,-0.9545279377970092,-0.1133457871090966,1.1540613547367435,-0.193597805669566,-0.1737876248513813,0.2781103087642032,-0.9690786051504467,-0.1803706709046629,0.2229427558519164,-0.5919949053419777,0.2922126381697467,0.206052719637576,0,1
0.5726534523157486,1.5275108055324729,0.1104025516079924,-0.9695322003782192,-0.211548891858552,0.4739139640723085,-0.2768778260953119,0.1682322997972745,-1.3174700339953411,-0.0766935536866898,1.0827167745016182,0.3502799987597886,-0.1077479813886228,0.2246148958498431,0.1459316534085594,-0.0257894497340805,0.2548658467810211,0.1423289006938522,-0.2536712212475041,0.059558617721751,0,1
1.931492855509249,-1.961605706625566,0.078482436655643,0.3425706257049374,-0.2198069692539682,-5.798068181652085,0.4601100949763422,0.3847564052825702,1.3659295308970514,0.0271700668929671,1.1306474116181515,3.0725000698224765,-0.1521381092831747,0.27775288489521,0.5760354395096204,-3.518822996041743,0.3791284999630824,2.833352365435835,3.3931105559630113,0.3665223056179278,0,1
-0.4367380293789525,-0.459825800216947,0.0807063248779943,-0.8956917369134383,3.113725091030605,0.1916943084870412,-0.4402324992279262,-0.4834483857523796,-1.0558949867760954,0.1163555828634729,0.3479267233563639,-1.151054411061271,-0.1566454443848024,0.5472226499184527,-1.303885017848,1.329145484716016,-4.547148106342747,-1.1347477083273552,0.1595599573343755,0.6507730210417665,1,1
-0.4116680217506954,-0.9162572850794394,0.1182968767402785,-1.5241571636515625,-0.298257072055158,-0.6621778621014744,-0.3243100863262943,-0.1320874814476458,-0.8953259870699097,-0.1627740120661209,1.1586639447042415,-0.4978872283737888,-0.2075626837690362,0.3208068022600023,1.2072719077292486,-0.6469049470178865,0.17751933093253,-0.3447594148150503,0.5582255460521222,-0.2582627952662601,0,1
-0.1517254019662259,0.0299689966927674,0.1430328716986012,0.5067960678469712,-0.2445991825100646,-0.5247686776937267,-1.7395760294845832,-0.7923117476492314,1.0775782977209485,-0.0261035437090578,-0.8182613639967468,0.2660439544858204,-0.080324928907743,0.2551127239065721,0.1486356447516342,0.4445276839726162,0.2116042346451131,-0.1790640713699673,-0.2247492541737602,-0.8331372235213459,0,1
0.1764642243846897,0.2857981767546171,0.1047888189089737,-0.4483723278431967,-0.282404968001495,-0.3925246736324559,-0.0486216793437372,-1.075241066314964,0.8826751538195932,0.0246224625894761,-1.0305888572729711,-0.3319245401190552,-0.0485034972345157,0.2537483874882287,0.6669950915977589,-0.0159733843902594,0.1753894512125728,0.3707748219521168,-0.2110328048459254,0.2156455410211392,0,1
0.4159362543408091,0.1856280019583902,0.111754322815085,-0.7247697656439511,-0.2646177130870114,-0.1558751921983911,-1.1133660111854884,0.8031702177408236,0.9282562472749128,0.0532297831191144,0.8183294632709732,-1.1834182754990634,-0.0734064670060495,0.264628106440038,0.6453557622566197,0.4811197221493559,0.1513288535185769,0.329022924224901,-0.158524069503647,0.0725586826568147,0,1
0.0981140541050215,0.2023441651112949,0.0900988265641032,-0.3370671291692348,-0.2430747218494319,0.2004770712532583,-0.0472453970623857,-1.220996104170319,0.4603387749031565,-0.0642147799755404,-1.023968674678975,0.1050292016255168,-0.0717015847196856,0.1686770389518355,-0.3378094025292589,0.0595982850013237,0.2258399754396895,-0.1105093902383685,-0.1239171870800409,-0.3612638245318838,0,1
0.2859683884670759,0.6773852849747913,0.1287709619810059,2.560400255756297,-0.2688379092528563,0.1126519907941514,-0.0852982974428419,-1.4764665704264175,0.793669735207408,0.0492225798249601,-1.1384389206966594,0.0302834100507341,-0.0140575301241678,0.2374808847504087,-1.5526322882922277,0.4439051417848901,0.2247010558062057,0.0676991982680585,-0.0940936038258468,0.5430736802303241,1,1
-0.0762898543843277,-0.0405340313912893,0.1020828934574745,-0.6727761363382269,-0.2364216670183439,-0.5498600604580103,-0.0442444919116659,0.5836461496508392,0.4282951006358122,-0.2233787460030024,1.0504258148576555,0.9001873551238943,-0.1944531944972376,0.2826730131892343,1.042362175031906,-1.1785442013585543,0.3191966350136202,0.8748730293247302,0.0880556536131887,-0.6261082258145774,0,1
-0.2420765411699957,-0.4812289382654884,0.1583626415652113,1.166436785975844,-0.244345087566977,1.1806455623283063,-0.9004073084346944,1.7918169132752393,1.1663456951702778,-0.1268588269242303,-0.7893938662482237,0.6932345788498174,-0.1952767952931931,0.3111190395638248,-0.550603036299698,-3.0169777578318673,0.4606091564849437,0.9332075963469648,-3.942369288338631,0.5732525019464342,0,1
-4.4708628267166795,1.9323985359271851,0.0854446745500609,-0.2995761942799266,-0.2677036269350752,0.8038994642827676,1.2918841430203067,0.6083511909653099,-1.3410737017901142,0.0984998546283663,0.8050318884794303,-0.3582013817401006,-0.1048205076475323,0.1745749020655865,0.2008026086611414,-1.4139544359418248,0.0934078352661731,-0.4040197659379786,-2.1414058854470466,-0.1376909851154198,0,1
-0.1714742928845048,-0.8072896402073327,0.1209193792647373,-2.0664134251902304,3.5378741832360476,0.7095365372054844,-0.7432408699256942,-0.5056471754727165,1.0042306279894175,-0.1866426115817039,-0.587987417620382,0.1115282376762692,-0.250473969012398,-0.0010044221920796,-1.551083524829404,-0.5062024328391075,0.4340616591122762,-0.1022568746986549,0.3259769365983552,-0.5667783920826824,1,1
0.2123116430363594,-1.7225789460362249,0.111945571618716,0.7132316709596995,-0.0942751262098521,0.6805943891124313,-0.7629016666495395,0.6171488056362691,-1.0803408173727875,3.483199980253582,-0.822704016196776,-1.1451914848035791,0.0606575953971269,-3.608317519371539,-0.2939478208872528,-0.6774008972457874,-0.4140360457668005,0.5664036113737471,0.2776374481387164,-0.2902900367890242,0,0
0.1116852292869588,0.7955343259767975,0.1116872311990306,-1.6556472205600454,3.641161472650507,-1.201244988664849,-0.9552101779103052,0.3137502328090182,0.5533669099670915,-0.0944259213885207,1.1008745492554737,-0.4417732182362551,-0.1783132848176005,0.002619357584085,0.4399652117692425,-0.6431217528086123,0.3386597430539831,0.0440930805917031,-1.0989979101220573,0.1630417238686097,0,1
-0.2873934472679363,1.0799308294194463,0.0987396003755438,-0.1046639358944055,-0.1309260332546221,0.3641045119797244,-0.1873150606093824,0.8032236609526134,0.9332354376685,-0.0437545913829905,-0.4905238307663608,1.320064417320848,-0.0618312321791653,0.2172713211415112,-0.7773689452339922,-2.333025709685144,0.3639304827534945,-1.2435053215386285,-0.1030425162538739,-0.0511181652792706,0,1
0.2414975350976738,-0.093862003942168,0.1308410214635751,0.5555696512708491,-0.3117557581879595,-1.514010120182196,0.3634460192559805,-0.2648347274398961,0.8529125329256277,-0.1976154966327455,-1.158672328374896,-1.2726982412721983,-0.2105778667942371,0.2329016783067103,-1.011055856368538,0.4720634421580961,0.219410581533947,0.0820124807202283,-0.0961980671872507,-0.0595148009545202,1,1
0.2563054476796894,0.7906115097188721,0.1091373465039833,-0.404661803547954,3.5397698842641674,-0.7182698261035633,0.8650027107556619,1.198114778236237,1.2246799683663048,-0.0406614492027916,0.7608137799334925,-1.776609304520886,-0.180732966861886,0.0585577617827674,-1.488560462309019,0.302918180800709,0.3443149860610903,0.0888670894768555,0.8490154518136855,-0.5065042895864202,1,1
0.2280511831641284,0.4833918869860913,0.0937682065470661,-1.7935691647358956,-0.2934055495194428,-0.2427965110969508,-0.3592454536091836,-0.0649179711500559,0.9658975819491108,0.031307628774012,1.0463762145201554,-0.3516555748370603,-0.0702009846259641,0.2412143220147697,-1.213237696522684,0.5767045811521662,0.1033091031157535,0.0472875029317434,-0.1880545812309652,0.3635281982682818,0,1
3.863909430965113,-0.071494165821286,0.0871055317907582,0.0716200103179213,-0.1160980000981755,0.2638595813121251,-0.0694382902667526,1.0008544625169733,0.4105344119945212,-0.2412729686243869,-0.6807364885204796,3.889009668507733,-0.0811354357491906,0.2573561522449845,0.4991921515969917,0.5048418039912083,0.5574390082264291,-1.5799133180041385,-0.4394355252477745,-0.0755906562560051,0,1
-2.490586342565567,0.631737139049434,0.1084255377139605,-0.5807036771701523,-0.2729120612734828,0.933090126417787,-0.7023381654818303,0.4011573044673232,-1.302176343180354,-0.0552262507907228,0.9968247328861533,0.3138776768729863,-0.1154873700820639,0.2548921360772201,-1.3176071275299204,-0.2579166366966062,0.203214357543435,0.3740110453971396,-1.3666857682893605,0.0111072348122062,0,1
0.1087071961194671,-0.601355000807794,0.1344276658959071,0.0764764662101904,-0.3117068315832033,0.3322246872676246,-0.5976323820502873,1.0506216755052256,-1.0216095156446057,-0.1171346138188896,0.9087327499951816,-1.51127993745961,-0.187144920806526,0.3012400427910972,-1.6906649841331816,-0.1564629098086271,0.2569166825082957,0.2238669941305065,0.8826414759432303,0.0820703388278851,0,1
0.1353883292179412,0.0668215674816834,0.0901354903354922,-0.4999788855268343,-0.2702587722489822,0.1948217653106927,0.4647599044589697,-1.2562062023655425,-1.4338269747854562,-0.0107146092336759,-1.028130328501996,0.0592476795938825,-0.0421000255363908,0.2295153707802224,0.0732951602879846,0.0449888617847663,0.229035227892684,-0.1145666253261051,-0.0714365451122651,-0.0011098593247168,0,1
-0.4542823030238583,-2.1822863986817733,-0.0035583443264866,0.9904518260709764,-0.3112923800533896,-0.5094793499896133,-0.276851904624578,-0.545820888714437,-1.2923930227796716,-3.4284756355010777,-1.346030682686825,0.2985927186088068,0.2802861363259274,-3.8251466670161696,-0.5961226721161659,0.1738709681062151,-1.9934284720130784,-0.059071575187549,0.7988981606160087,0.9121834186411448,0,0
-0.0913548687183852,-0.3409017877193321,0.1024500699857734,0.4366916257824316,-0.3008355343954039,-0.0067229436259606,0.9539202779074424,-1.1581752927168147,0.4599614119385097,-0.07597733750278,1.0440368302173488,0.4393987207764299,-0.1432277236467369,0.2211330455505455,-1.6929254686068904,0.1545023001206958,0.1669939505553422,-0.5289700324592755,0.1769960605043395,0.3560563640259691,1,1
-1.5265660615758283,-2.181866844810869,0.1092412754066804,2.1258399733640028,-0.3848045869187057,-0.0954966530932237,2.589073844233693,1.2468597682788898,-1.2850791185907722,0.1584509104337281,-1.7005220724480032,-1.8167729862748991,-0.1049060421726025,0.2346945183271264,-0.1838401323142534,-0.9479461538810714,0.2560913883943617,1.8217170327873,-1.989158696202156,0.4513250230241015,0,1
0.006182739670717,-0.5853070612437651,-9.404584924125857,0.298283246003163,-0.3801246147359908,0.2960237978917716,0.9157704797333648,-0.8342452036512712,0.8874473593408898,-0.3255953540479105,-0.9909499019694538,-0.0065250820749774,-0.1319293647046655,0.096625221652036,-0.5018556006041279,0.3200397778966551,0.1756301338566959,-0.3290157847950917,0.5488797154405287,0.3489999581917158,1,1
-3.38091745478926,0.8884333041356006,0.1216230337785567,0.2296194499865047,-0.2885635993809274,0.5725173597586474,0.3271511633373439,0.825867414655946,-1.1818424943553916,-0.0668147801998877,-0.7613714626696664,2.4161977779948014,-0.1460425449130813,0.2198280523008011,-0.8086998014139237,1.2471245322186435,0.2304532067287369,-1.4233993775984184,-3.5338761888956443,0.9230562289140344,0,1
2.77214818921032,-1.016763870582871,0.0848386623937757,0.6412792455286015,-0.2289961551655194,0.0072867253327371,-0.4313064927405062,1.939462302471792,0.5448892161824167,-0.3327565811400689,-1.2357979922525917,1.621281131587741,-0.1714882656899585,0.3804066641904905,0.4324271439144725,-0.4841732646282383,0.580224383958582,-0.7072652590861734,0.1087095589890368,-0.1684140619354496,0,1
0.2374934455896508,0.6542408950663099,0.0684900265481782,-0.1174656923358146,0.0570600231452188,1.2898806195724442,0.9151595612874288,0.3802089123687517,-1.0562428198869869,-0.4381457314344764,0.2226671774541145,-1.200325087859077,0.0666753528273795,-3.9131730477625655,1.516295887053712,0.7612487484851543,1.2445279843812256,0.0412683520798625,0.0067892711200062,0.2769670809526512,0,0
-0.7852092374451562,0.5156716383513362,0.0710474922441848,-0.3754314879730183,-0.1935784487539644,0.0905275850970123,-0.7553164289145686,0.738412424480219,0.8689696476938215,-0.0692279285145566,0.9796083190741336,0.4029066494972655,-0.0424044599855765,0.3066573865207234,0.2257651704283138,-0.4660366432703996,0.2574413653132061,-0.5957005740847634,2.358093533885584,-0.6956896068263394,0,1
0.1600621642540612,-0.1617588080829431,0.1171190855325427,-0.4450065138028153,-0.3268567212856171,0.3386786554109626,1.027329321591797,0.7317640174844388,-1.0607523154941267,-0.1268661702265593,0.7406488221112404,-1.4837387967285192,-0.1734382789802343,0.2719648911848908,0.5271707443584754,1.3470057817053356,0.1843551380687241,0.203176415974448,-0.0047005115646926,0.1262882303195908,0,1
-0.6785561751453046,1.26102351997583,0.1226983550784662,0.4657861971334895,3.612230213805652,0.966988195231762,1.826749409618271,1.1290975936757874,0.2632566866105086,-0.180246365138664,0.8611750835161989,-2.16206886478719,-0.1826560531065442,0.0262642945920718,1.1658571214941615,1.169107860340428,0.3234145231637264,-1.4663102047073409,-0.6076010917274379,-0.1365885883035399,1,1
0.1568927036466127,0.080762464314362,0.1254465744794676,-0.7439272215197387,-0.2713459062730633,-0.6243133152969975,-0.0794652175545012,0.5223293958813636,-0.8272085187446896,-0.0853335346656344,1.0002506233926285,-1.45660331956139,-0.2051741752903398,0.1966353381261368,0.4746348992011532,0.6083105549308034,0.1600811964876854,-0.2247042994045676,0.1022487110307523,0.3822482472878911,0,1
-0.0425559971653639,-0.6128023427799614,0.1209876985610846,-1.1670123637072547,-0.281280627033966,0.9553454677260832,-0.194773363910417,0.0942910316732651,0.8626318443195738,-0.2659824236171644,-0.857456323081429,-0.9340478859824808,-0.2183336951198439,0.2347963432704339,1.6130369867244323,0.4011506951726796,0.2636721431749688,-0.0907374100846835,0.319274292847113,0.5405554676509146,0,1
